Datum;Erster;Hoch;Tief;Schlusskurs
2017-09-29;0,8486;0,8494;0,8453;0,8464
2017-09-28;0,8515;0,8531;0,8473;0,8487
2017-09-27;0,8481;0,8534;0,8479;0,8515
2017-09-26;0,8441;0,8505;0,8431;0,848
2017-09-25;0,8383;0,845;0,8378;0,8441
2017-09-22;0,8375;0,8377;0,8333;0,8365
2017-09-21;0,8407;0,8427;0,8367;0,8376
2017-09-20;0,8337;0,8429;0,832;0,8415
2017-09-19;0,8366;0,8366;0,833;0,8337
2017-09-18;0,8372;0,8392;0,8355;0,8366
2017-09-15;0,8393;0,8401;0,8344;0,8373
2017-09-14;0,8412;0,8445;0,8389;0,8392
2017-09-13;0,8357;0,8422;0,8338;0,8411
2017-09-12;0,8364;0,8384;0,8349;0,8357
2017-09-11;0,8325;0,837;0,8313;0,8366
2017-09-08;0,832;0,8322;0,8271;0,8307
2017-09-07;0,8388;0,8393;0,8296;0,832
2017-09-06;0,8393;0,8401;0,8369;0,8388
2017-09-05;0,8405;0,8424;0,8377;0,8394
2017-09-04;0,8417;0,8419;0,8388;0,8405
2017-09-01;0,839;0,8438;0,8348;0,843
2017-08-31;0,8407;0,8457;0,8391;0,8391
2017-08-30;0,8354;0,8417;0,8345;0,8408
2017-08-29;0,8349;0,8366;0,8286;0,8358
2017-08-28;0,8382;0,8391;0,8345;0,8348
2017-08-25;0,8474;0,8493;0,8378;0,8388
2017-08-24;0,8468;0,8486;0,8462;0,8475
2017-08-23;0,85;0,8516;0,8458;0,8467
2017-08-22;0,8465;0,8514;0,8458;0,85
2017-08-21;0,8509;0,8523;0,8455;0,8465
2017-08-18;0,8528;0,8541;0,8495;0,8514
2017-08-17;0,8496;0,857;0,8482;0,8529
2017-08-16;0,8521;0,8559;0,8491;0,8495
2017-08-15;0,8492;0,8556;0,8481;0,8521
2017-08-14;0,8461;0,8496;0,8448;0,8492
2017-08-11;0,8496;0,8511;0,8445;0,8459
2017-08-10;0,8504;0,8544;0,8486;0,8496
2017-08-09;0,8511;0,8553;0,8501;0,8503
2017-08-08;0,8477;0,8534;0,8458;0,8512
2017-08-07;0,8484;0,849;0,8465;0,8478
2017-08-04;0,8423;0,8521;0,8412;0,8493
2017-08-03;0,8435;0,8452;0,8409;0,8423
2017-08-02;0,847;0,8479;0,8403;0,8435
2017-08-01;0,8449;0,8482;0,8448;0,8471
2017-07-31;0,8516;0,853;0,8442;0,8448
2017-07-28;0,8563;0,8567;0,8501;0,8513
2017-07-27;0,8515;0,8583;0,8493;0,8564
2017-07-26;0,8586;0,8611;0,8513;0,8513
2017-07-25;0,8593;0,8597;0,8542;0,8586
2017-07-24;0,8568;0,8598;0,8565;0,8592
2017-07-21;0,8596;0,8606;0,8561;0,8573
2017-07-20;0,8682;0,8711;0,8582;0,8596
2017-07-19;0,8655;0,8686;0,8654;0,8683
2017-07-18;0,8712;0,8717;0,8633;0,8654
2017-07-17;0,8722;0,8745;0,8706;0,8713
2017-07-14;0,8772;0,8778;0,8717;0,8721
2017-07-13;0,8763;0,8794;0,8731;0,8773
2017-07-12;0,8722;0,8776;0,8704;0,8761
2017-07-11;0,8774;0,8785;0,8711;0,8723
2017-07-10;0,8771;0,8785;0,8759;0,8774
2017-07-07;0,8755;0,8787;0,8742;0,8771
2017-07-06;0,881;0,8826;0,8753;0,8756
2017-07-05;0,8812;0,8838;0,8796;0,881
2017-07-04;0,8799;0,882;0,879;0,8813
2017-07-03;0,8759;0,8806;0,8757;0,8801
2017-06-30;0,8741;0,8777;0,8737;0,8757
2017-06-29;0,879;0,8791;0,8737;0,874
2017-06-28;0,8821;0,8855;0,878;0,8789
2017-06-27;0,8943;0,8945;0,8811;0,8822
2017-06-26;0,8932;0,8951;0,8914;0,8943
2017-06-23;0,8968;0,8972;0,8922;0,8934
2017-06-22;0,8954;0,8976;0,8946;0,8967
2017-06-21;0,8983;0,8986;0,8953;0,8954
2017-06-20;0,8969;0,8993;0,8957;0,8981
2017-06-19;0,8936;0,8973;0,8919;0,8969
2017-06-16;0,897;0,8978;0,8929;0,8932
2017-06-15;0,8915;0,8983;0,8906;0,8971
2017-06-14;0,8921;0,8933;0,8854;0,8915
2017-06-13;0,8925;0,894;0,891;0,8921
2017-06-12;0,8924;0,8933;0,8903;0,8924
2017-06-09;0,8924;0,8955;0,8918;0,8932
2017-06-08;0,8882;0,8931;0,8874;0,8925
2017-06-07;0,8866;0,8925;0,8864;0,888
2017-06-06;0,8886;0,8896;0,8863;0,8867
2017-06-05;0,8871;0,89;0,8867;0,8884
2017-06-02;0,8917;0,8924;0,8862;0,8864
2017-06-01;0,8896;0,8926;0,8885;0,8918
2017-05-31;0,8944;0,8957;0,8888;0,8895
2017-05-30;0,8966;0,9001;0,8928;0,8944
2017-05-29;0,8951;0,8959;0,8937;0,8959
2017-05-26;0,892;0,8958;0,8904;0,8945
2017-05-25;0,8916;0,8932;0,889;0,892
2017-05-24;0,8941;0,8953;0,8913;0,8916
2017-05-23;0,8899;0,8948;0,8876;0,8942
2017-05-22;0,8938;0,8959;0,8879;0,8897
2017-05-19;0,9007;0,9009;0,8919;0,8922
2017-05-18;0,8956;0,9027;0,8951;0,9009
2017-05-17;0,9022;0,9024;0,8953;0,8955
2017-05-16;0,9109;0,911;0,9012;0,9021
2017-05-15;0,9154;0,9155;0,91;0,911
2017-05-12;0,9206;0,9211;0,9146;0,9147
2017-05-11;0,9202;0,9225;0,9182;0,9205
2017-05-10;0,9193;0,9214;0,9176;0,9202
2017-05-09;0,9155;0,9205;0,9146;0,9193
2017-05-08;0,9119;0,916;0,9096;0,9156
2017-05-05;0,9107;0,9129;0,9091;0,9091
2017-05-04;0,9186;0,9195;0,9102;0,9108
2017-05-03;0,915;0,9189;0,9143;0,9188
2017-05-02;0,9173;0,9182;0,9147;0,9151
2017-05-01;0,9174;0,9187;0,9154;0,9175
2017-04-28;0,9198;0,921;0,9135;0,9175
2017-04-27;0,9171;0,9214;0,9149;0,9198
2017-04-26;0,915;0,9208;0,9133;0,9171
2017-04-25;0,9203;0,9215;0,9133;0,915
2017-04-24;0,9216;0,9241;0,9194;0,9203
2017-04-21;0,9336;0,9361;0,9315;0,9324
2017-04-20;0,9337;0,9337;0,9279;0,9332
2017-04-19;0,932;0,9345;0,9315;0,9336
2017-04-18;0,9394;0,9401;0,9315;0,932
2017-04-17;0,9416;0,942;0,9372;0,9392
2017-04-14;0,942;0,9428;0,9408;0,9426
2017-04-13;0,9377;0,9424;0,9367;0,9419
2017-04-12;0,943;0,9444;0,9368;0,9369
2017-04-11;0,9439;0,9452;0,9408;0,9429
2017-04-10;0,9453;0,946;0,9428;0,9437
2017-04-07;0,9397;0,9451;0,938;0,9442
2017-04-06;0,9374;0,9406;0,936;0,9397
2017-04-05;0,9363;0,9401;0,9355;0,9374
2017-04-04;0,9373;0,9402;0,9366;0,9367
2017-04-03;0,937;0,9395;0,9362;0,9373
2017-03-31;0,9362;0,9388;0,9346;0,9382
2017-03-30;0,9287;0,937;0,9286;0,9364
2017-03-29;0,9248;0,931;0,9237;0,9288
2017-03-28;0,9205;0,926;0,9197;0,9248
2017-03-27;0,922;0,9225;0,9171;0,9204
2017-03-24;0,9274;0,9293;0,9244;0,9261
2017-03-23;0,9265;0,9285;0,9257;0,9274
2017-03-22;0,9247;0,928;0,9241;0,9263
2017-03-21;0,9317;0,9327;0,9243;0,9249
2017-03-20;0,9296;0,9324;0,9279;0,9315
2017-03-17;0,9283;0,932;0,9275;0,9312
2017-03-16;0,9316;0,934;0,9282;0,9283
2017-03-15;0,9426;0,9426;0,9312;0,9318
2017-03-14;0,9388;0,9433;0,9379;0,9427
2017-03-13;0,9359;0,9388;0,9333;0,9387
2017-03-10;0,9456;0,9458;0,9347;0,9368
2017-03-09;0,9487;0,95;0,9422;0,9457
2017-03-08;0,9466;0,9491;0,9458;0,9486
2017-03-07;0,9451;0,947;0,9433;0,9466
2017-03-06;0,9428;0,9456;0,94;0,9453
2017-03-03;0,9519;0,9521;0,9413;0,9414
2017-03-02;0,9479;0,9527;0,9479;0,9515
2017-03-01;0,9459;0,9507;0,9446;0,9478
2017-02-28;0,9446;0,946;0,941;0,9459
2017-02-27;0,9459;0,9468;0,9408;0,9445
2017-02-24;0,9452;0,9472;0,9419;0,9468
2017-02-23;0,9474;0,9489;0,9439;0,945
2017-02-22;0,9492;0,9528;0,9458;0,9473
2017-02-21;0,9423;0,95;0,9421;0,9491
2017-02-20;0,9425;0,9429;0,9408;0,9423
2017-02-17;0,9371;0,9428;0,9367;0,9424
2017-02-16;0,9437;0,9438;0,9365;0,9372
2017-02-15;0,9454;0,9502;0,9426;0,9438
2017-02-14;0,9438;0,9469;0,9406;0,9454
2017-02-13;0,9416;0,9441;0,9384;0,9438
2017-02-10;0,9385;0,9424;0,9374;0,9398
2017-02-09;0,9349;0,9388;0,9338;0,9386
2017-02-08;0,9363;0,9397;0,9337;0,9347
2017-02-07;0,9304;0,9384;0,9303;0,9362
2017-02-06;0,9275;0,934;0,9273;0,9306
2017-02-03;0,9292;0,9322;0,9262;0,927
2017-02-02;0,9287;0,9297;0,9235;0,9291
2017-02-01;0,9262;0,9312;0,9254;0,9289
2017-01-31;0,9342;0,9358;0,9251;0,9265
2017-01-30;0,9314;0,9415;0,9313;0,9346
2017-01-27;0,9363;0,9381;0,9327;0,935
2017-01-26;0,9304;0,9383;0,9289;0,9364
2017-01-25;0,9318;0,9335;0,9286;0,9305
2017-01-24;0,9284;0,9327;0,9284;0,932
2017-01-23;0,9309;0,9338;0,9286;0,9288
2017-01-20;0,9381;0,9412;0,9338;0,9343
2017-01-19;0,9405;0,9443;0,9367;0,938
2017-01-18;0,9336;0,9408;0,9335;0,9406
2017-01-17;0,9434;0,9435;0,933;0,9336
2017-01-16;0,9416;0,9451;0,9408;0,9435
2017-01-13;0,9422;0,9436;0,9377;0,9394
2017-01-12;0,9448;0,9459;0,936;0,9423
2017-01-11;0,9474;0,9564;0,9417;0,9449
2017-01-10;0,9448;0,9477;0,9413;0,9474
2017-01-09;0,9486;0,9514;0,9444;0,9448
2017-01-06;0,9431;0,9501;0,9424;0,9493
2017-01-05;0,9533;0,9539;0,9422;0,9431
2017-01-04;0,9606;0,9624;0,9528;0,9533
2017-01-03;0,9552;0,9667;0,9533;0,9609
2017-01-02;0,9503;0,9568;0,9503;0,9553
2016-12-30;0,953;0,9537;0,9385;0,9503
2016-12-29;0,9599;0,9602;0,953;0,9531
2016-12-28;0,9561;0,9641;0,9543;0,96
2016-12-27;0,9565;0,9584;0,9557;0,9562
2016-12-26;0,9568;0,9576;0,9555;0,9563
2016-12-23;0,9583;0,9591;0,9555;0,9565
2016-12-22;0,959;0,9592;0,9525;0,9581
2016-12-21;0,9624;0,9631;0,9569;0,9589
2016-12-20;0,9613;0,9659;0,9599;0,9622
2016-12-19;0,956;0,9621;0,9543;0,9616
2016-12-16;0,9597;0,9614;0,9552;0,9565
2016-12-15;0,95;0,9646;0,95;0,9598
2016-12-14;0,9411;0,9524;0,9374;0,9494
2016-12-13;0,9397;0,943;0,9376;0,9411
2016-12-12;0,9473;0,9478;0,939;0,9397
2016-12-09;0,9422;0,9494;0,9408;0,9471
2016-12-08;0,9296;0,9435;0,9198;0,9427
2016-12-07;0,9328;0,9335;0,9288;0,9297
2016-12-06;0,9291;0,9346;0,9272;0,933
2016-12-05;0,9469;0,9489;0,9264;0,9293
2016-12-02;0,938;0,941;0,9355;0,9378
2016-12-01;0,9439;0,9446;0,9375;0,9381
2016-11-30;0,9391;0,9471;0,9376;0,9437
2016-11-29;0,9425;0,9463;0,9386;0,9391
2016-11-28;0,9391;0,9465;0,9363;0,9423
2016-11-25;0,9473;0,9488;0,941;0,9439
2016-11-24;0,948;0,9504;0,9448;0,9472
2016-11-23;0,941;0,9499;0,9395;0,9477
2016-11-22;0,9409;0,9447;0,9383;0,9411
2016-11-21;0,9429;0,9444;0,9391;0,9405
2016-11-18;0,9412;0,946;0,9398;0,9445
2016-11-17;0,9345;0,9415;0,9308;0,941
2016-11-16;0,9325;0,9374;0,9295;0,9348
2016-11-15;0,9308;0,9333;0,9246;0,9327
2016-11-14;0,9262;0,9337;0,9252;0,9308
2016-11-11;0,9189;0,9233;0,9156;0,921
2016-11-10;0,9157;0,9204;0,9134;0,9185
2016-11-09;0,908;0,9168;0,885;0,9157
2016-11-08;0,9055;0,9083;0,9037;0,908
2016-11-07;0,9012;0,9067;0,9011;0,9055
2016-11-04;0,9004;0,9024;0,8976;0,8976
2016-11-03;0,901;0,9041;0,8989;0,9005
2016-11-02;0,9045;0,905;0,899;0,901
2016-11-01;0,9114;0,9124;0,9035;0,9044
2016-10-31;0,9116;0,9142;0,9105;0,9114
2016-10-28;0,9176;0,918;0,9098;0,9103
2016-10-27;0,9168;0,9188;0,914;0,9176
2016-10-26;0,9185;0,9195;0,9137;0,9168
2016-10-25;0,9196;0,9215;0,9171;0,9184
2016-10-24;0,9195;0,9208;0,9175;0,9197
2016-10-21;0,9153;0,9208;0,9149;0,9187
2016-10-20;0,9112;0,916;0,9066;0,9152
2016-10-19;0,911;0,9128;0,9087;0,9113
2016-10-18;0,9091;0,9114;0,907;0,9109
2016-10-17;0,9117;0,9118;0,9085;0,9091
2016-10-14;0,9047;0,9115;0,9044;0,9114
2016-10-13;0,9085;0,9101;0,9043;0,9046
2016-10-12;0,9046;0,9087;0,9035;0,9085
2016-10-11;0,8978;0,905;0,8975;0,9048
2016-10-10;0,893;0,8983;0,8929;0,8978
2016-10-07;0,8971;0,9005;0,8927;0,8928
2016-10-06;0,8923;0,8977;0,8919;0,8972
2016-10-05;0,8925;0,8936;0,8903;0,8924
2016-10-04;0,8919;0,8977;0,8899;0,8924
2016-10-03;0,8904;0,8924;0,8896;0,8919
2016-09-30;0,8913;0,8965;0,8891;0,8898
2016-09-29;0,8916;0,893;0,889;0,8912
2016-09-28;0,8914;0,8943;0,89;0,8915
2016-09-27;0,8887;0,8935;0,8882;0,8914
2016-09-26;0,8903;0,8911;0,8868;0,8887
2016-09-23;0,8922;0,8933;0,8897;0,8908
2016-09-22;0,8936;0,894;0,8883;0,8922
2016-09-21;0,8967;0,899;0,8933;0,8935
2016-09-20;0,8948;0,8968;0,8921;0,8967
2016-09-19;0,8962;0,8966;0,8931;0,8948
2016-09-16;0,8891;0,8969;0,8889;0,8965
2016-09-15;0,889;0,8913;0,8864;0,8894
2016-09-14;0,8915;0,8918;0,8871;0,889
2016-09-13;0,8901;0,8925;0,8883;0,8916
2016-09-12;0,8889;0,8919;0,888;0,8901
2016-09-09;0,8877;0,8926;0,8862;0,8903
2016-09-08;0,8897;0,89;0,8829;0,8877
2016-09-07;0,8888;0,8905;0,8874;0,8898
2016-09-06;0,8971;0,8975;0,8879;0,8888
2016-09-05;0,8961;0,8976;0,8943;0,8971
2016-09-02;0,8932;0,8967;0,8888;0,8965
2016-09-01;0,8963;0,8986;0,8925;0,8931
2016-08-31;0,8974;0,8989;0,8957;0,8963
2016-08-30;0,8939;0,8983;0,8935;0,8975
2016-08-29;0,8933;0,8961;0,8923;0,894
2016-08-26;0,8861;0,8942;0,8819;0,8933
2016-08-25;0,8878;0,8881;0,8852;0,8862
2016-08-24;0,8845;0,8892;0,8841;0,8878
2016-08-23;0,8833;0,8847;0,8808;0,8847
2016-08-22;0,8857;0,8871;0,8826;0,8832
2016-08-19;0,8808;0,8845;0,8803;0,883
2016-08-18;0,8859;0,8859;0,8798;0,881
2016-08-17;0,8868;0,8886;0,8838;0,8859
2016-08-16;0,8941;0,8946;0,8835;0,8868
2016-08-15;0,8963;0,8965;0,8927;0,8941
2016-08-12;0,8978;0,8984;0,8913;0,8958
2016-08-11;0,8942;0,898;0,8937;0,8979
2016-08-10;0,8998;0,8998;0,8937;0,8944
2016-08-09;0,9021;0,9032;0,8992;0,8997
2016-08-08;0,9021;0,9031;0,9005;0,9022
2016-08-05;0,8987;0,9052;0,896;0,9019
2016-08-04;0,897;0,8995;0,8964;0,8986
2016-08-03;0,8912;0,8975;0,8911;0,8968
2016-08-02;0,8957;0,8958;0,8902;0,8911
2016-08-01;0,8949;0,8964;0,8944;0,8958
2016-07-29;0,9028;0,903;0,8932;0,895
2016-07-28;0,9047;0,9047;0,8996;0,9028
2016-07-27;0,9103;0,9118;0,9033;0,9046
2016-07-26;0,9097;0,9108;0,9071;0,9103
2016-07-25;0,9124;0,913;0,9095;0,9096
2016-07-22;0,9071;0,9128;0,9059;0,911
2016-07-21;0,9082;0,9104;0,9045;0,9071
2016-07-20;0,9076;0,9105;0,9068;0,9082
2016-07-19;0,903;0,9089;0,9025;0,9077
2016-07-18;0,9043;0,9059;0,9024;0,903
2016-07-15;0,8998;0,9068;0,897;0,9062
2016-07-14;0,9013;0,9016;0,8957;0,8998
2016-07-13;0,9038;0,9055;0,8993;0,9015
2016-07-12;0,9039;0,9047;0,899;0,904
2016-07-11;0,9059;0,9075;0,9031;0,9042
2016-07-08;0,9039;0,9088;0,9006;0,905
2016-07-07;0,9013;0,9047;0,9004;0,9038
2016-07-06;0,9035;0,9061;0,90;0,9013
2016-07-05;0,8969;0,9039;0,8945;0,9035
2016-07-04;0,8985;0,901;0,8961;0,8968
2016-07-01;0,9008;0,9032;0,8955;0,8977
2016-06-30;0,8988;0,9064;0,8965;0,901
2016-06-29;0,9028;0,905;0,8988;0,8989
2016-06-28;0,9073;0,9082;0,9001;0,9029
2016-06-27;0,9079;0,9114;0,9023;0,9075
2016-06-24;0,8763;0,9162;0,8761;0,9006
2016-06-23;0,883;0,8835;0,8753;0,8756
2016-06-22;0,8889;0,8898;0,8814;0,8828
2016-06-21;0,8841;0,8896;0,8812;0,8889
2016-06-20;0,8807;0,8848;0,8786;0,8841
2016-06-17;0,8904;0,8909;0,8853;0,8867
2016-06-16;0,8879;0,8984;0,8854;0,8908
2016-06-15;0,8923;0,8936;0,8853;0,888
2016-06-14;0,8859;0,8936;0,8851;0,8925
2016-06-13;0,8893;0,8901;0,8848;0,8859
2016-06-10;0,8835;0,8892;0,8834;0,8887
2016-06-09;0,8772;0,8844;0,876;0,8836
2016-06-08;0,8804;0,8807;0,8764;0,8771
2016-06-07;0,8805;0,8819;0,8788;0,8806
2016-06-06;0,8813;0,8824;0,8779;0,8807
2016-06-03;0,8967;0,8979;0,8794;0,8798
2016-06-02;0,8941;0,897;0,8914;0,8966
2016-06-01;0,8984;0,8996;0,8934;0,8939
2016-05-31;0,898;0,899;0,895;0,8985
2016-05-30;0,9005;0,901;0,8973;0,898
2016-05-27;0,8935;0,90;0,8928;0,8998
2016-05-26;0,8964;0,8969;0,8917;0,8933
2016-05-25;0,8976;0,8985;0,8955;0,8963
2016-05-24;0,8913;0,8982;0,8909;0,8976
2016-05-23;0,8908;0,8938;0,8895;0,8914
2016-05-20;0,8929;0,8931;0,89;0,891
2016-05-19;0,8912;0,8944;0,8905;0,8928
2016-05-18;0,884;0,8917;0,8837;0,8915
2016-05-17;0,8837;0,8847;0,8815;0,884
2016-05-16;0,8847;0,8847;0,8817;0,8836
2016-05-13;0,8791;0,8862;0,8788;0,8843
2016-05-12;0,8751;0,8794;0,875;0,879
2016-05-11;0,8795;0,8795;0,8737;0,8753
2016-05-10;0,8786;0,8802;0,8767;0,8794
2016-05-09;0,8785;0,879;0,8757;0,8786
2016-05-06;0,8769;0,8782;0,8721;0,8768
2016-05-05;0,8706;0,8781;0,87;0,8769
2016-05-04;0,8698;0,872;0,8676;0,8705
2016-05-03;0,8674;0,8701;0,8612;0,87
2016-05-02;0,8716;0,8733;0,8669;0,8676
2016-04-29;0,8808;0,881;0,8728;0,8733
2016-04-28;0,883;0,8851;0,8798;0,881
2016-04-27;0,8851;0,887;0,8815;0,8831
2016-04-26;0,8875;0,8884;0,882;0,8851
2016-04-25;0,8906;0,8907;0,8867;0,8873
2016-04-22;0,8861;0,8913;0,8843;0,8909
2016-04-21;0,8851;0,8869;0,8777;0,8861
2016-04-20;0,8807;0,8856;0,8783;0,8851
2016-04-19;0,8839;0,8847;0,8784;0,8805
2016-04-18;0,8853;0,8868;0,8825;0,884
2016-04-15;0,888;0,8892;0,8838;0,8864
2016-04-14;0,8866;0,8901;0,8856;0,8878
2016-04-13;0,8785;0,8874;0,8779;0,8867
2016-04-12;0,8767;0,8812;0,8724;0,8785
2016-04-11;0,8775;0,8792;0,8736;0,8767
2016-04-08;0,8792;0,8811;0,8758;0,8773
2016-04-07;0,8777;0,8819;0,8732;0,8791
2016-04-06;0,8784;0,8826;0,8749;0,8775
2016-04-05;0,8779;0,8821;0,8769;0,8785
2016-04-04;0,8766;0,8804;0,8764;0,8779
2016-04-01;0,8786;0,8818;0,8745;0,8776
2016-03-31;0,8823;0,8841;0,8764;0,8786
2016-03-30;0,8857;0,886;0,88;0,8823
2016-03-29;0,893;0,8952;0,8847;0,8857
2016-03-28;0,8962;0,8965;0,8914;0,8931
2016-03-25;0,8946;0,8965;0,8945;0,8956
2016-03-24;0,8943;0,897;0,8939;0,8946
2016-03-23;0,8915;0,8961;0,891;0,8942
2016-03-22;0,8897;0,8936;0,8881;0,8916
2016-03-21;0,8863;0,89;0,8862;0,8896
2016-03-18;0,8836;0,8883;0,8821;0,8873
2016-03-17;0,8916;0,8924;0,8816;0,8837
2016-03-16;0,9004;0,9043;0,8895;0,8917
2016-03-15;0,9006;0,9029;0,8993;0,9002
2016-03-14;0,8964;0,9026;0,8956;0,9007
2016-03-11;0,8944;0,9024;0,8921;0,8971
2016-03-10;0,9091;0,9235;0,8915;0,8947
2016-03-09;0,9086;0,9135;0,9063;0,9093
2016-03-08;0,908;0,9095;0,9046;0,9085
2016-03-07;0,9102;0,914;0,907;0,9079
2016-03-04;0,9133;0,9169;0,9059;0,9085
2016-03-03;0,92;0,9214;0,9117;0,9133
2016-03-02;0,9202;0,9237;0,919;0,9203
2016-03-01;0,9189;0,9229;0,9181;0,9203
2016-02-29;0,9191;0,9191;0,9189;0,9189
2016-02-26;0,9074;0,9164;0,9035;0,9149
2016-02-25;0,9077;0,9101;0,905;0,9074
2016-02-24;0,9075;0,9125;0,9053;0,9078
2016-02-23;0,9068;0,9099;0,9049;0,9074
2016-02-22;0,8996;0,9088;0,8992;0,907
2016-02-19;0,9002;0,9036;0,8977;0,8985
2016-02-18;0,8986;0,9032;0,8969;0,9003
2016-02-17;0,8977;0,9004;0,8946;0,8988
2016-02-16;0,8958;0,8989;0,8935;0,8976
2016-02-15;0,8908;0,8986;0,8902;0,8959
2016-02-12;0,8839;0,8917;0,8824;0,8885
2016-02-11;0,8866;0,887;0,8791;0,8839
2016-02-10;0,8859;0,896;0,8842;0,8865
2016-02-09;0,893;0,8959;0,8821;0,8857
2016-02-08;0,8973;0,902;0,8917;0,8931
2016-02-05;0,8928;0,9001;0,8893;0,8962
2016-02-04;0,9017;0,9034;0,8898;0,8928
2016-02-03;0,9154;0,9171;0,8973;0,9022
2016-02-02;0,9184;0,9186;0,9141;0,9152
2016-02-01;0,9229;0,923;0,9164;0,9183
2016-01-29;0,9142;0,925;0,9134;0,9233
2016-01-28;0,9173;0,92;0,9118;0,914
2016-01-27;0,9203;0,9216;0,9161;0,9174
2016-01-26;0,9217;0,9243;0,9196;0,9205
2016-01-25;0,9253;0,926;0,9211;0,9217
2016-01-22;0,9199;0,9268;0,9194;0,926
2016-01-21;0,9182;0,9276;0,9157;0,9203
2016-01-20;0,9164;0,9193;0,9112;0,9183
2016-01-19;0,9182;0,9208;0,9142;0,9165
2016-01-18;0,9175;0,92;0,9167;0,9182
2016-01-15;0,9206;0,9213;0,9104;0,9164
2016-01-14;0,9189;0,9229;0,9139;0,9205
2016-01-13;0,9218;0,9255;0,9185;0,919
2016-01-12;0,9208;0,9241;0,9174;0,9218
2016-01-11;0,9143;0,9217;0,9143;0,9206
2016-01-08;0,9155;0,9255;0,9149;0,9153
2016-01-07;0,9281;0,9284;0,9141;0,9157
2016-01-06;0,93;0,9328;0,926;0,928
2016-01-05;0,9235;0,9336;0,9226;0,9299
2016-01-04;0,9207;0,9275;0,9136;0,9233
2016-01-01;0,9204;0,9204;0,9204;0,9204
2015-12-31;0,9152;0,9213;0,9143;0,9204
2015-12-30;0,9155;0,9172;0,9138;0,9153
2015-12-29;0,9113;0,9174;0,9098;0,9154
2015-12-28;0,9116;0,9127;0,9097;0,9113
2015-12-25;0,9129;0,9129;0,9129;0,9129
2015-12-24;0,9169;0,917;0,9119;0,9129
2015-12-23;0,9131;0,9199;0,913;0,917
