Datum;Erster;Hoch;Tief;Schlusskurs
2015-12-22;0,9164;0,9172;0,9104;0,9132
2015-12-21;0,9198;0,9217;0,9142;0,9164
2015-12-18;0,923;0,9255;0,9196;0,9201
2015-12-17;0,9182;0,9257;0,9181;0,9228
2015-12-16;0,9147;0,9184;0,9082;0,9172
2015-12-15;0,9092;0,917;0,9043;0,9148
2015-12-14;0,9115;0,9136;0,9051;0,9093
2015-12-11;0,9141;0,9152;0,9066;0,9099
2015-12-10;0,9075;0,9153;0,9073;0,9142
2015-12-09;0,9181;0,9192;0,9057;0,9075
2015-12-08;0,9231;0,9233;0,9173;0,9178
2015-12-07;0,92;0,9263;0,9198;0,9231
2015-12-04;0,915;0,9228;0,9127;0,9192
2015-12-03;0,9428;0,9496;0,9107;0,9149
2015-12-02;0,9413;0,9476;0,9406;0,9426
2015-12-01;0,9459;0,9467;0,9401;0,941
2015-11-30;0,9452;0,9472;0,9439;0,946
2015-11-27;0,9429;0,9462;0,94;0,9438
2015-11-26;0,9415;0,9434;0,941;0,9428
2015-11-25;0,9393;0,9463;0,9356;0,9418
2015-11-24;0,9405;0,9415;0,937;0,9392
2015-11-23;0,9424;0,9438;0,9385;0,9403
2015-11-20;0,932;0,9398;0,9317;0,9391
2015-11-19;0,9382;0,9382;0,9291;0,9319
2015-11-18;0,9396;0,9418;0,9353;0,9381
2015-11-17;0,9359;0,9406;0,9354;0,9396
2015-11-16;0,9336;0,9367;0,9297;0,9358
2015-11-13;0,9255;0,9333;0,9245;0,9286
2015-11-12;0,9295;0,9353;0,9233;0,9251
2015-11-11;0,9327;0,934;0,9283;0,9298
2015-11-10;0,9298;0,9368;0,929;0,9324
2015-11-09;0,9305;0,9322;0,9268;0,9298
2015-11-06;0,9188;0,9338;0,918;0,931
2015-11-05;0,9203;0,923;0,9179;0,9188
2015-11-04;0,9122;0,922;0,9118;0,9203
2015-11-03;0,908;0,9144;0,9066;0,9122
2015-11-02;0,9064;0,9089;0,9049;0,908
2015-10-30;0,9101;0,9119;0,9033;0,9085
2015-10-29;0,915;0,9169;0,9101;0,9101
2015-10-28;0,906;0,9176;0,9014;0,9151
2015-10-27;0,9043;0,9066;0,9027;0,9057
2015-10-26;0,9069;0,9087;0,9035;0,9044
2015-10-23;0,9004;0,9094;0,8977;0,9076
2015-10-22;0,882;0,9023;0,881;0,9007
2015-10-21;0,8813;0,8822;0,8789;0,882
2015-10-20;0,8827;0,883;0,8782;0,8814
2015-10-19;0,8794;0,8845;0,8788;0,8826
2015-10-16;0,8808;0,8822;0,8779;0,8812
2015-10-15;0,8709;0,8799;0,87;0,8791
2015-10-14;0,8786;0,8788;0,8704;0,871
2015-10-13;0,8804;0,8814;0,8764;0,8787
2015-10-12;0,8791;0,8807;0,8774;0,8804
2015-10-09;0,8865;0,8875;0,8782;0,8804
2015-10-08;0,8898;0,8901;0,8831;0,8867
2015-10-07;0,8874;0,8919;0,8862;0,8899
2015-10-06;0,8939;0,8951;0,8866;0,8872
2015-10-05;0,8911;0,895;0,8858;0,894
2015-10-02;0,8939;0,8968;0,8836;0,892
2015-10-01;0,8951;0,898;0,8922;0,8937
2015-09-30;0,8888;0,8963;0,888;0,8951
2015-09-29;0,8896;0,8933;0,8864;0,8889
2015-09-28;0,8932;0,8969;0,8891;0,8895
2015-09-25;0,895;0,8995;0,8918;0,8931
2015-09-24;0,8939;0,8957;0,8853;0,895
2015-09-23;0,8988;0,9005;0,8918;0,8938
2015-09-22;0,8936;0,8998;0,8923;0,8987
2015-09-21;0,8844;0,8943;0,8827;0,8938
2015-09-18;0,8759;0,8873;0,8726;0,8849
2015-09-17;0,8858;0,8861;0,874;0,8758
2015-09-16;0,8877;0,8917;0,8834;0,8859
2015-09-15;0,8837;0,8882;0,8827;0,8876
2015-09-14;0,8812;0,8858;0,8794;0,8837
2015-09-11;0,8868;0,8885;0,8811;0,882
2015-09-10;0,8917;0,895;0,8853;0,8866
2015-09-09;0,8926;0,8983;0,8916;0,8918
2015-09-08;0,8954;0,8966;0,8906;0,8925
2015-09-07;0,8955;0,899;0,8947;0,8953
2015-09-05;0,897;0,897;0,897;0,897
2015-09-04;0,8993;0,9015;0,8937;0,897
2015-09-03;0,8909;0,9019;0,8894;0,8992
2015-09-02;0,8844;0,8915;0,8844;0,891
2015-09-01;0,8921;0,8922;0,8826;0,8841
2015-08-31;0,891;0,8944;0,888;0,8921
2015-08-28;0,8892;0,8962;0,8842;0,8941
2015-08-27;0,8838;0,8926;0,8799;0,8893
2015-08-26;0,8682;0,8855;0,865;0,884
2015-08-25;0,8637;0,8772;0,8617;0,869
2015-08-24;0,8782;0,8782;0,8543;0,8634
2015-08-21;0,8902;0,8905;0,878;0,8782
2015-08-20;0,8992;0,9003;0,8893;0,8901
2015-08-19;0,9069;0,9075;0,8981;0,899
2015-08-18;0,9026;0,9076;0,9015;0,9069
2015-08-17;0,9011;0,9042;0,8989;0,9027
2015-08-14;0,8966;0,901;0,8938;0,9001
2015-08-13;0,896;0,9024;0,8938;0,8967
2015-08-12;0,9056;0,9068;0,8919;0,8962
2015-08-11;0,9077;0,9123;0,902;0,9057
2015-08-10;0,9119;0,9153;0,9057;0,9076
2015-08-07;0,9153;0,9212;0,9109;0,9119
2015-08-06;0,9175;0,9195;0,9139;0,9154
2015-08-05;0,9183;0,9218;0,9156;0,9175
2015-08-04;0,913;0,9192;0,9101;0,9185
2015-08-03;0,9104;0,9104;0,9104;0,9104
2015-07-31;0,9147;0,9156;0,8999;0,9104
2015-07-30;0,9108;0,9179;0,91;0,9148
2015-07-29;0,904;0,9117;0,9022;0,9108
2015-07-28;0,9015;0,9072;0,901;0,9039
2015-07-27;0,9109;0,9109;0,9109;0,9109
2015-07-26;0,9109;0,9109;0,9109;0,9109
2015-07-24;0,9105;0,9153;0,9094;0,9109
2015-07-23;0,9151;0,9156;0,9077;0,9105
2015-07-22;0,9143;0,9199;0,9121;0,915
2015-07-21;0,924;0,9249;0,9118;0,9141
2015-07-20;0,9234;0,9234;0,9234;0,9234
2015-07-19;0,9234;0,9234;0,9234;0,9234
2015-07-17;0,9194;0,9235;0,9169;0,9234
2015-07-16;0,9136;0,9212;0,9122;0,9194
2015-07-15;0,9084;0,9149;0,9062;0,9135
2015-07-14;0,9087;0,9118;0,9026;0,9084
2015-07-13;0,8961;0,8961;0,8961;0,8961
2015-07-12;0,8961;0,8961;0,8961;0,8961
2015-07-10;0,9053;0,9054;0,8918;0,8961
2015-07-09;0,903;0,9098;0,8994;0,906
2015-07-08;0,9093;0,9112;0,9016;0,9032
2015-07-07;0,9045;0,916;0,9044;0,9097
2015-07-06;0,8997;0,8997;0,8997;0,8997
2015-07-05;0,8997;0,8997;0,8997;0,8997
2015-07-03;0,902;0,9036;0,8995;0,8997
2015-07-02;0,9046;0,9064;0,8992;0,9022
2015-07-01;0,8973;0,9055;0,8953;0,9045
2015-06-30;0,8903;0,8995;0,8897;0,8975
2015-06-29;0,8959;0,8959;0,8959;0,8959
2015-06-28;0,8959;0,8959;0,8959;0,8959
2015-06-26;0,8928;0,8983;0,8913;0,8959
2015-06-25;0,8926;0,8965;0,8909;0,8928
2015-06-24;0,8956;0,896;0,8902;0,8926
2015-06-23;0,8818;0,898;0,8813;0,8956
2015-06-22;0,8811;0,8811;0,8811;0,8811
2015-06-21;0,8811;0,8811;0,8811;0,8811
2015-06-19;0,8797;0,8855;0,8782;0,8811
2015-06-18;0,8818;0,8826;0,8746;0,8795
2015-06-17;0,8892;0,8922;0,8805;0,882
2015-06-16;0,8864;0,8924;0,8826;0,8892
2015-06-15;0,8876;0,8876;0,8876;0,8876
2015-06-14;0,8876;0,8876;0,8876;0,8876
2015-06-12;0,8896;0,8968;0,8856;0,8876
2015-06-11;0,8831;0,8942;0,883;0,89
2015-06-10;0,8867;0,8878;0,8784;0,8833
2015-06-09;0,8865;0,8916;0,8815;0,8867
2015-06-08;0,8997;0,8997;0,8997;0,8997
2015-06-07;0,8997;0,8997;0,8997;0,8997
2015-06-05;0,8909;0,9049;0,8866;0,8997
2015-06-04;0,8875;0,8911;0,879;0,8911
2015-06-03;0,8968;0,9023;0,8861;0,8873
2015-06-02;0,9156;0,916;0,8938;0,8968
2015-06-01;0,9098;0,9098;0,9098;0,9098
2015-05-31;0,9098;0,9098;0,9098;0,9098
2015-05-29;0,9125;0,9152;0,9086;0,9098
2015-05-28;0,9174;0,9199;0,9114;0,9126
2015-05-27;0,9197;0,9242;0,915;0,9174
2015-05-26;0,9107;0,9205;0,9107;0,9196
2015-05-25;0,9082;0,9082;0,9082;0,9082
2015-05-24;0,9082;0,9082;0,9082;0,9082
2015-05-22;0,9003;0,9089;0,8924;0,9082
2015-05-21;0,9016;0,9024;0,8944;0,9004
2015-05-20;0,8972;0,9038;0,8968;0,9017
2015-05-19;0,8838;0,8991;0,8829;0,8972
2015-05-18;0,8736;0,8736;0,8736;0,8736
2015-05-17;0,8736;0,8736;0,8736;0,8736
2015-05-15;0,8765;0,883;0,8721;0,8736
2015-05-14;0,881;0,8817;0,8739;0,8765
2015-05-13;0,8912;0,8926;0,8786;0,881
2015-05-12;0,8967;0,8981;0,8867;0,8914
2015-05-11;0,8919;0,8919;0,8919;0,8919
2015-05-10;0,8919;0,8919;0,8919;0,8919
2015-05-08;0,8886;0,8944;0,8862;0,8919
2015-05-07;0,8816;0,8898;0,8779;0,8894
2015-05-06;0,894;0,8948;0,8796;0,8816
2015-05-05;0,897;0,9036;0,8913;0,8939
2015-05-04;0,8932;0,8932;0,8932;0,8932
2015-05-03;0,8932;0,8932;0,8932;0,8932
2015-05-01;0,8916;0,8948;0,8861;0,8932
2015-04-30;0,8995;0,9032;0,8877;0,8918
2015-04-29;0,9108;0,9124;0,8939;0,8994
2015-04-28;0,9188;0,9206;0,9099;0,9111
2015-04-27;0,9197;0,9197;0,9197;0,9197
2015-04-26;0,9197;0,9197;0,9197;0,9197
2015-04-24;0,9241;0,9272;0,9176;0,9197
2015-04-23;0,9327;0,9373;0,9221;0,9241
2015-04-22;0,9313;0,9338;0,9259;0,9327
2015-04-21;0,9312;0,938;0,9278;0,9313
2015-04-20;0,9254;0,9254;0,9254;0,9254
2015-04-19;0,9254;0,9254;0,9254;0,9254
2015-04-17;0,9291;0,9313;0,9219;0,9254
2015-04-16;0,9364;0,9412;0,9244;0,9291
2015-04-15;0,9386;0,9459;0,9346;0,9363
2015-04-14;0,9463;0,9495;0,934;0,9386
2015-04-13;0,9432;0,9432;0,9432;0,9432
2015-04-12;0,9432;0,9432;0,9432;0,9432
2015-04-10;0,9379;0,9461;0,936;0,9432
2015-04-09;0,9274;0,94;0,927;0,9378
2015-04-08;0,9249;0,929;0,9189;0,9274
2015-04-07;0,9145;0,9256;0,9129;0,9249
2015-04-06;0,9113;0,9113;0,9113;0,9113
2015-04-05;0,9113;0,9113;0,9113;0,9113
2015-04-03;0,9191;0,9205;0,9071;0,9113
2015-04-02;0,9288;0,9302;0,9174;0,919
2015-04-01;0,9311;0,9329;0,926;0,9287
2015-03-31;0,9238;0,9332;0,9223;0,931
2015-03-30;0,9183;0,9183;0,9183;0,9183
2015-03-28;0,9183;0,9183;0,9183;0,9183
2015-03-27;0,9192;0,9258;0,9137;0,9183
2015-03-26;0,912;0,9211;0,9049;0,9192
2015-03-25;0,9163;0,9173;0,9079;0,912
2015-03-24;0,9125;0,9181;0,9068;0,9165
2015-03-23;0,9226;0,9286;0,9115;0,9124
2015-03-22;0,9242;0,9242;0,9242;0,9242
2015-03-20;0,9373;0,9384;0,9195;0,9242
2015-03-19;0,924;0,9419;0,9163;0,9374
2015-03-18;0,9439;0,9452;0,9086;0,9229
2015-03-17;0,946;0,9477;0,9389;0,9441
2015-03-16;0,9524;0,9542;0,9417;0,9464
2015-03-15;0,9527;0,9527;0,9527;0,9527
2015-03-13;0,9415;0,9558;0,9405;0,9527
2015-03-12;0,9478;0,9525;0,936;0,9414
2015-03-11;0,9357;0,9513;0,9332;0,9477
2015-03-10;0,9219;0,9373;0,9219;0,9352
2015-03-09;0,9224;0,9228;0,9169;0,922
2015-03-08;0,9223;0,9239;0,9223;0,9237
2015-03-07;0,9223;0,9223;0,9223;0,9223
2015-03-06;0,9065;0,9225;0,9064;0,9223
2015-03-05;0,9024;0,91;0,90;0,9064
2015-03-04;0,8946;0,904;0,894;0,9025
2015-03-03;0,8945;0,8965;0,8915;0,8945
2015-03-02;0,8943;0,896;0,8897;0,8943
2015-03-01;0,8933;0,8933;0,8933;0,8933
2015-02-27;0,8932;0,8947;0,8894;0,8933
2015-02-26;0,88;0,8942;0,8788;0,8932
2015-02-25;0,8819;0,8821;0,8781;0,88
2015-02-24;0,8821;0,8857;0,8804;0,8818
2015-02-23;0,8789;0,8789;0,8789;0,8789
2015-02-22;0,8789;0,8789;0,8789;0,8789
2015-02-20;0,88;0,8864;0,875;0,8789
2015-02-19;0,877;0,8806;0,8734;0,8799
2015-02-18;0,8764;0,8823;0,8761;0,877
2015-02-17;0,8813;0,8832;0,8736;0,8763
2015-02-16;0,8774;0,8834;0,875;0,8814
2015-02-15;0,8782;0,8782;0,8782;0,8782
2015-02-13;0,8771;0,8787;0,874;0,8782
2015-02-12;0,8826;0,8846;0,8755;0,8771
2015-02-11;0,8837;0,8865;0,8809;0,8827
2015-02-10;0,8831;0,887;0,8814;0,8837
2015-02-09;0,884;0,8868;0,8804;0,883
2015-02-08;0,8838;0,8838;0,8838;0,8838
2015-02-06;0,8712;0,884;0,8712;0,8838
2015-02-05;0,8822;0,8846;0,8698;0,8715
2015-02-04;0,8723;0,8837;0,8707;0,8823
2015-02-03;0,8822;0,8839;0,867;0,8723
2015-02-02;0,8841;0,8855;0,8802;0,8821
2015-02-01;0,8861;0,8861;0,8861;0,8861
2015-01-30;0,8828;0,8866;0,8801;0,8861
2015-01-29;0,8868;0,8879;0,8798;0,8828
2015-01-28;0,8794;0,8871;0,8786;0,887
2015-01-27;0,8899;0,8908;0,8755;0,8794
2015-01-26;0,8972;0,901;0,8858;0,8899
2015-01-25;0,8924;0,8924;0,8924;0,8924
2015-01-23;0,8793;0,8995;0,8792;0,8924
2015-01-22;0,8613;0,8835;0,8583;0,88
2015-01-21;0,8654;0,8664;0,8566;0,8609
2015-01-20;0,8617;0,8665;0,861;0,8654
2015-01-19;0,8649;0,8649;0,8649;0,8649
2015-01-18;0,8649;0,8649;0,8649;0,8649
2015-01-16;0,8601;0,8725;0,8585;0,8649
2015-01-15;0,8483;0,8644;0,8482;0,8601
2015-01-14;0,8492;0,8527;0,8442;0,8482
2015-01-13;0,8454;0,8506;0,8432;0,8492
2015-01-12;0,843;0,8484;0,8424;0,8454
2015-01-11;0,8444;0,8444;0,8444;0,8444
2015-01-09;0,8482;0,85;0,8443;0,8444
2015-01-08;0,8451;0,8507;0,8441;0,8483
2015-01-07;0,8421;0,8473;0,8407;0,8451
2015-01-06;0,8381;0,8435;0,8355;0,8422
2015-01-05;0,8368;0,8412;0,835;0,838
2015-01-04;0,8332;0,8332;0,8332;0,8332
2015-01-02;0,8292;0,8333;0,8285;0,8332
2015-01-01;0,8265;0,8265;0,8265;0,8265
2014-12-31;0,8226;0,8266;0,8217;0,8265
2014-12-30;0,8227;0,8248;0,8205;0,8226
2014-12-29;0,8212;0,8235;0,8184;0,8226
2014-12-28;0,8209;0,8209;0,8209;0,8209
2014-12-26;0,8185;0,8217;0,8183;0,8209
2014-12-25;0,8195;0,8195;0,8195;0,8195
2014-12-24;0,8216;0,8217;0,8184;0,8195
2014-12-23;0,8178;0,822;0,8166;0,8215
2014-12-22;0,8183;0,8186;0,8149;0,8178
2014-12-21;0,8176;0,8176;0,8176;0,8176
2014-12-19;0,8138;0,8182;0,8129;0,8176
2014-12-18;0,8109;0,8153;0,8096;0,8138
2014-12-17;0,7993;0,8115;0,799;0,8109
2014-12-16;0,8036;0,8041;0,7957;0,7993
2014-12-15;0,8018;0,8055;0,8015;0,8037
2014-12-14;0,8025;0,8025;0,8025;0,8025
2014-12-12;0,806;0,8075;0,801;0,8025
2014-12-11;0,8035;0,8084;0,8003;0,8061
2014-12-10;0,8079;0,8089;0,8033;0,8034
2014-12-09;0,8119;0,8135;0,8034;0,8079
2014-12-08;0,8139;0,8165;0,8102;0,8119
2014-12-07;0,8139;0,8139;0,8139;0,8139
2014-12-05;0,8079;0,8148;0,8069;0,8139
2014-12-04;0,8125;0,8135;0,8028;0,8078
2014-12-03;0,8075;0,8129;0,8071;0,8124
2014-12-02;0,8017;0,8079;0,8015;0,8075
2014-12-01;0,8031;0,8031;0,8031;0,8031
2014-11-30;0,8031;0,8031;0,8031;0,8031
2014-11-28;0,8026;0,8047;0,8007;0,8031
2014-11-27;0,7997;0,8028;0,7985;0,8024
2014-11-25;0,804;0,8062;0,8009;0,8016
2014-11-24;0,8082;0,8088;0,8036;0,8038
2014-11-23;0,8071;0,809;0,8071;0,8085
2014-11-22;0,8071;0,8071;0,8071;0,8071
2014-11-21;0,7973;0,8081;0,7957;0,8071
2014-11-20;0,7971;0,7997;0,7953;0,7972
2014-11-19;0,7979;0,7992;0,794;0,7971
2014-11-18;0,8032;0,8036;0,7973;0,798
2014-11-17;0,7986;0,8035;0,7951;0,8032
2014-11-16;0,7984;0,7984;0,7984;0,7984
2014-11-14;0,8016;0,8065;0,7971;0,7984
2014-11-13;0,8046;0,8047;0,8005;0,8016
2014-11-12;0,8017;0,8052;0,8001;0,8045
2014-11-11;0,8049;0,8067;0,8001;0,8017
2014-11-10;0,8029;0,8029;0,8029;0,8029
2014-11-08;0,8029;0,81;0,8028;0,8037
2014-11-07;0,8078;0,809;0,8021;0,8029
2014-11-06;0,8016;0,8087;0,7979;0,8079
2014-11-05;0,7967;0,8027;0,7957;0,8013
2014-11-04;0,8008;0,8008;0,7952;0,7966
2014-11-03;0,7986;0,7986;0,7986;0,7986
2014-11-02;0,7986;0,7986;0,7986;0,7986
2014-10-31;0,7933;0,8009;0,7928;0,7986
2014-10-30;0,7913;0,7969;0,7912;0,7933
2014-10-29;0,7852;0,7919;0,7831;0,7914
2014-10-28;0,7877;0,7883;0,7835;0,7852
2014-10-27;0,7889;0,7895;0,786;0,7877
2014-10-26;0,7892;0,7892;0,7892;0,7892
2014-10-24;0,7908;0,7914;0,7877;0,7892
2014-10-23;0,7908;0,7926;0,7889;0,7909
2014-10-22;0,7866;0,7913;0,785;0,7908
2014-10-21;0,7814;0,7866;0,7789;0,7865
2014-10-20;0,7837;0,7837;0,7837;0,7837
2014-10-19;0,7837;0,7837;0,7837;0,7837
2014-10-17;0,781;0,7846;0,7791;0,7837
2014-10-16;0,7802;0,787;0,7786;0,7812
2014-10-15;0,7901;0,7921;0,7761;0,7801
2014-10-14;0,7848;0,7911;0,7844;0,79
2014-10-13;0,7918;0,7918;0,7918;0,7918
2014-10-12;0,7918;0,7918;0,7918;0,7918
2014-10-10;0,7881;0,7933;0,7864;0,7918
2014-10-09;0,7855;0,7896;0,7819;0,7881
2014-10-08;0,7895;0,7922;0,7844;0,7855
2014-10-07;0,7903;0,7946;0,7886;0,7895
2014-10-06;0,7991;0,7991;0,7991;0,7991
2014-10-05;0,7991;0,7991;0,7991;0,7991
2014-10-03;0,7892;0,80;0,7892;0,7991
2014-10-02;0,7925;0,7928;0,7876;0,789
2014-10-01;0,7917;0,7946;0,7912;0,7925
2014-09-30;0,7881;0,7955;0,7873;0,7917
2014-09-29;0,7885;0,7885;0,7885;0,7885
2014-09-28;0,7885;0,7885;0,7885;0,7885
2014-09-26;0,7842;0,7888;0,7837;0,7885
2014-09-25;0,7825;0,7874;0,7823;0,7842
2014-09-24;0,7783;0,7828;0,7774;0,7826
2014-09-23;0,7784;0,7786;0,7752;0,7783
2014-09-22;0,7796;0,7796;0,7796;0,7796
2014-09-21;0,7796;0,7796;0,7796;0,7796
2014-09-19;0,7742;0,7796;0,7735;0,7796
2014-09-18;0,7783;0,7791;0,7734;0,7742
2014-09-17;0,7718;0,7791;0,7704;0,7785
2014-09-16;0,7728;0,7738;0,7695;0,7717
2014-09-15;0,7714;0,7714;0,7714;0,7714
2014-09-14;0,7714;0,7714;0,7714;0,7714
2014-09-12;0,7738;0,7746;0,7705;0,7714
2014-09-11;0,7742;0,7754;0,7721;0,7736
2014-09-10;0,7729;0,7761;0,7716;0,7743
2014-09-09;0,7752;0,7776;0,7718;0,7728
2014-09-08;0,7721;0,7721;0,7721;0,7721
2014-09-07;0,7721;0,7721;0,7721;0,7721
2014-09-05;0,773;0,7739;0,77;0,7721
2014-09-04;0,7605;0,7739;0,7602;0,7729
2014-09-03;0,7614;0,762;0,7599;0,7605
2014-09-02;0,7617;0,7628;0,7612;0,7614
2014-09-01;0,7615;0,7615;0,7615;0,7615
2014-08-31;0,7615;0,7615;0,7615;0,7615
2014-08-29;0,7585;0,7615;0,7578;0,7615
2014-08-28;0,7579;0,7599;0,7564;0,7585
2014-08-27;0,7593;0,7602;0,757;0,7579
2014-08-26;0,7581;0,7596;0,7567;0,7594
2014-08-25;0,7551;0,7551;0,7551;0,7551
2014-08-24;0,7551;0,7551;0,7551;0,7551
2014-08-22;0,7529;0,7564;0,7521;0,7551
2014-08-21;0,7543;0,7551;0,7525;0,7529
2014-08-20;0,7509;0,7544;0,7505;0,7542
2014-08-19;0,7484;0,7511;0,7483;0,7508
2014-08-18;0,7463;0,7463;0,7463;0,7463
2014-08-17;0,7463;0,7463;0,7463;0,7463
2014-08-15;0,7483;0,7486;0,7456;0,7463
2014-08-14;0,7483;0,7491;0,7459;0,7482
2014-08-13;0,7481;0,7495;0,7454;0,7483
2014-08-12;0,7471;0,7498;0,747;0,7481
2014-08-11;0,7457;0,7457;0,7457;0,7457
2014-08-10;0,7457;0,7457;0,7457;0,7457
2014-08-08;0,7484;0,7494;0,7445;0,7457
2014-08-07;0,7473;0,7498;0,7468;0,7484
2014-08-06;0,7478;0,75;0,747;0,7471
2014-08-05;0,745;0,7486;0,7449;0,7478
2014-08-04;0,7446;0,7446;0,7446;0,7446
2014-08-03;0,7446;0,7446;0,7446;0,7446
2014-08-01;0,7469;0,7474;0,7438;0,7446
2014-07-31;0,7466;0,7478;0,7462;0,7469
2014-07-30;0,7458;0,7481;0,7454;0,7466
2014-07-29;0,7441;0,746;0,7438;0,7457
2014-07-28;0,7446;0,7446;0,7446;0,7446
2014-07-27;0,7446;0,7446;0,7446;0,7446
2014-07-25;0,7428;0,745;0,7421;0,7446
2014-07-24;0,7428;0,744;0,7416;0,7427
2014-07-23;0,7426;0,7432;0,7422;0,7428
2014-07-22;0,7394;0,7429;0,7391;0,7427
2014-07-21;0,7394;0,7394;0,7394;0,7394
2014-07-20;0,7394;0,7394;0,7394;0,7394
2014-07-18;0,7393;0,7412;0,7388;0,7394
2014-07-17;0,7394;0,7398;0,7386;0,7393
2014-07-16;0,737;0,7396;0,7369;0,7394
2014-07-15;0,7342;0,7373;0,7338;0,737
2014-07-14;0,7349;0,7349;0,7349;0,7349
2014-07-13;0,7349;0,7349;0,7349;0,7349
2014-07-11;0,7349;0,7357;0,734;0,7349
2014-07-10;0,7331;0,7359;0,7326;0,7349
2014-07-09;0,7346;0,7352;0,7327;0,733
2014-07-08;0,735;0,7359;0,7344;0,7346
2014-07-07;0,7356;0,7356;0,7356;0,7356
2014-07-06;0,7356;0,7356;0,7356;0,7356
2014-07-04;0,7348;0,7361;0,7347;0,7356
2014-07-03;0,7322;0,7355;0,7319;0,7348
2014-07-02;0,731;0,733;0,7309;0,7322
2014-07-01;0,7303;0,7312;0,73;0,731
2014-06-30;0,7327;0,7327;0,7327;0,7327
2014-06-29;0,7327;0,7327;0,7327;0,7327
2014-06-27;0,7346;0,7348;0,7326;0,7327
2014-06-26;0,7336;0,7365;0,7331;0,7347
2014-06-25;0,7351;0,7353;0,7325;0,7337
2014-06-24;0,7351;0,7362;0,7338;0,735
2014-06-23;0,7353;0,7353;0,7353;0,7353
2014-06-22;0,7353;0,7353;0,7353;0,7353
2014-06-20;0,735;0,7372;0,7335;0,7353
2014-06-19;0,736;0,7361;0,733;0,7349
2014-06-18;0,7382;0,7385;0,7355;0,7358
2014-06-17;0,7368;0,7387;0,736;0,7382
2014-06-16;0,7385;0,7385;0,7385;0,7385
2014-06-15;0,7385;0,7385;0,7385;0,7385
2014-06-13;0,738;0,7396;0,7364;0,7385
2014-06-12;0,7389;0,7401;0,7368;0,738
2014-06-11;0,7383;0,7395;0,7376;0,739
2014-06-10;0,7357;0,7389;0,7352;0,7383
2014-06-09;0,733;0,733;0,733;0,733





